q,"confidence_(0.5, 0.55]","confidence_(0.55, 0.6]","confidence_(0.6, 0.65]","confidence_(0.65, 0.7]","confidence_(0.7, 0.75]","confidence_(0.75, 0.8]","confidence_(0.8, 0.85]","confidence_(0.85, 0.9]","confidence_(0.9, 0.95]","confidence_(0.95, 1.0]","sc_(0.0, 0.05]","sc_(0.05, 0.1]","sc_(0.1, 0.15]","sc_(0.15, 0.2]","sc_(0.2, 0.25]","sc_(0.25, 0.3]","sc_(0.3, 0.35]","sc_(0.35, 0.4]","sc_(0.4, 0.45]","sc_(0.45, 0.5]","sc_(0.5, 0.55]","sc_(0.55, 0.6]","sc_(0.6, 0.65]","sc_(0.65, 0.7]","sc_(0.7, 0.75]","sc_(0.75, 0.8]","sc_(0.8, 0.85]","sc_(0.85, 0.9]","sc_(0.9, 0.95]","sc_(0.95, 1.0]",number_of_participants,own_percentage,mean_sc,std_sc,min_sc,p25_sc,p50_sc,p75_sc,max_sc,mean_conf,std_conf,min_conf,p25_conf,p50_conf,p75_conf,max_conf,skew_own,skew_sc,skew_conf,skew_row_average,skew_row_skew,minority_percentage,real_expert_number,P_expert_number_rT,P_expert_number_rF,MEAN_P_expert_rT,MEAN_P_expert_rF,prelec_prediction,majority_prediction,x0_dermatology,x0_state,x0_trivia_Beijing,x0_trivia_Berlin,x0_trivia_Boer,x0_trivia_Borneo,x0_trivia_Georgia,x0_trivia_Greek,x0_trivia_Memphis,x0_trivia_Ocean,x0_trivia_Rosetta,x0_trivia_Tin,x0_trivia_africa,x0_trivia_alex,x0_trivia_alpha,x0_trivia_anagram,x0_trivia_andes,x0_trivia_aorta,x0_trivia_atlantic,x0_trivia_baikal,x0_trivia_bigben,x0_trivia_billy,x0_trivia_birm,x0_trivia_brass,x0_trivia_china,x0_trivia_churchil,x0_trivia_constant,x0_trivia_cow,x0_trivia_custer,x0_trivia_cyprus,x0_trivia_death,x0_trivia_dot,x0_trivia_ecuador,x0_trivia_eggs,x0_trivia_einstein,x0_trivia_euro,x0_trivia_faroe,x0_trivia_femur,x0_trivia_fluffy,x0_trivia_french,x0_trivia_hydrogen,x0_trivia_iberian,x0_trivia_indiana,x0_trivia_insects,x0_trivia_iron,x0_trivia_japan,x0_trivia_jhb,x0_trivia_joan,x0_trivia_jupiter,x0_trivia_khan,x0_trivia_kili,x0_trivia_kyrgyz,x0_trivia_landl,x0_trivia_leg,x0_trivia_leptons,x0_trivia_letters,x0_trivia_lincoln,x0_trivia_living,x0_trivia_louis,x0_trivia_macbeth,x0_trivia_moldova,x0_trivia_mozam,x0_trivia_muon,x0_trivia_nero,x0_trivia_newz,x0_trivia_nigeria,x0_trivia_nile,x0_trivia_nitrogen,x0_trivia_norway,x0_trivia_red,x0_trivia_riverSA,x0_trivia_rocket,x0_trivia_rome,x0_trivia_russian,x0_trivia_sahara,x0_trivia_station,x0_trivia_uranus,x0_trivia_vjday,x0_trivia_widow,x0_trivia_wu,x0_trivia_year,x0_trivia_zip,actual
Minnesota,-0.3509404590562663,1.1053721235419494,4.95317883611366,-0.3581649961227916,4.437767445946916,-0.7939558185812042,-0.2794045713622833,-0.5443076457649213,-0.27173375006901496,0.28966365751139966,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,3.4535138625344275,-0.4983110705769795,-0.39435351906224914,1.2297426173878927,1.3573777002388874,-0.46637520303344826,-0.9376032003247888,-0.6846257705757104,0.2188821267402609,-0.6998146363418264,-0.2693216540989914,1.902716606030715,-0.3452616480732317,2.6336326333191225,0.4158774224429803,0.7402977391762898,-0.28721443526129375,0.12439408271422414,0.34964137893620423,-0.224451537641336,1.5304684045729733,-0.42054465396593665,-1.2737272593782643,0.3123290689083945,0.6662319450940388,0.8211761509219503,-0.21641065051341105,1.1384253137796014,-0.6023134719216585,-0.4613730794455907,-0.46118679054510286,0.23350837527759524,0.3716421902263667,-0.20033196404183398,-0.03509867446905296,0.3481769824504984,0.18116177025373886,-0.20143201890271623,0.3857535729988784,0.5878978358971142,-0.7835979319689756,1.1470822127512579,0.21475540249458103,-0.7711382025270039,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mississippi,5.041559277661972,1.4483261159399299,4.95317883611366,-1.114418526383455,1.267933555984833,-0.4911783130038539,-0.2794045713622833,-1.070463865601559,-0.27173375006901496,-0.1682897806967348,-0.15578132086241597,1.051858227138011,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,0.28829636234892825,-1.0145058586044753,-0.46637520303344826,0.06606095405580195,1.6128891079389667,0.6570444177598763,-0.6998146363418264,1.801566459043887,2.8054653607168207,0.025996209546753458,-0.5627887162486921,-0.666475921125255,-0.4541542867996389,-0.5291475070250096,0.12439408271422414,0.34964137893620423,-0.25029857398400146,-0.5117688994130851,-0.6904541201421183,-0.4901247268766224,0.3123290689083945,-0.34943925976801443,-1.1630465568496968,-0.9597038917775463,0.9719621577870837,-0.6023134719216585,-1.148280890034562,-1.1534614582682663,-0.6047268180265969,0.3716421902263667,-0.20033196404183398,-0.8975542780579782,1.0586022656226155,-0.1896529464030309,0.39383824626922026,0.3857535729988784,-0.6374971570397988,1.2707786686987506,-0.6542501539757344,1.960508996966659,1.2970485475454205,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Missouri,3.244059365422559,0.41946413874598937,4.95317883611366,-0.7362917612531232,1.267933555984833,-0.18840080742650367,-0.2794045713622833,-0.8073857556832402,2.731639277009571,0.13701251144202134,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,2.429362369912527,1.0635594491419118,-0.39435351906224914,-0.653149892690036,1.3573777002388874,2.2628944738825516,0.06606095405580195,0.4641316686816281,-0.21928016427935512,-0.6998146363418264,0.14485596852958438,-0.805529658027602,0.025996209546753458,-0.5627887162486921,0.05509297458690184,0.7402977391762898,-0.28721443526129375,0.12439408271422414,-0.70101264713415,-0.6121570827813209,0.8587618253817312,-0.15063518778975457,-0.8819259931274466,-0.7993506678842028,0.24303560973484992,0.6407922683972443,-0.39660295142592894,1.3565877030134754,-0.6023134719216585,-0.8048269847400749,-0.46118679054510286,0.23350837527759524,0.3716421902263667,0.4833508174660035,0.5354227031084917,0.39142361427398487,0.8528596168037635,-0.625650218446078,0.7884941892589253,-0.6374971570397988,0.038152708298114874,-0.6542501539757344,-0.6581213947414579,0.05613649750196579,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Montana,3.244059365422559,-0.6093978384479506,-0.2606936229533505,-1.4925452915137865,2.8528505009658742,-0.4911783130038539,-0.2794045713622833,-0.2812295358466023,-0.27173375006901496,0.5949659496501556,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,2.4501431704324146,0.28829636234892825,-0.2238780056566877,-0.46637520303344826,0.6682594466841564,-0.6846257705757104,1.9715312908187244,1.5307679173221391,0.14485596852958438,-0.805529658027602,-0.3452616480732317,0.5026850669405794,-0.666475921125255,0.7402977391762898,-0.5291475070250096,0.12439408271422414,-0.70101264713415,-0.4743062222871034,-0.7027914634384604,0.3891837445626085,-0.4901247268766224,-0.42879075562000346,-0.6033570609835334,-0.08074326170153533,-0.19107110819758769,1.917112124033915,-0.6023134719216585,-1.148280890034562,0.23108787717806903,1.0717435685817995,0.3716421902263667,0.48335081746600345,1.0689724333437447,0.06523128864438378,0.8294434851548532,-1.1681900082635714,0.7884941892589253,-0.6374971570397988,-0.7835979319689756,-0.6542501539757344,-0.6581213947414579,-0.7711382025270039,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
More living languages originate in N/S America than Europe,-0.3509404590562663,1.0262288945270308,-0.2606936229533505,1.3870354583248925,-0.31698338899620826,0.6500599772492347,-0.2794045713622833,-0.4431237573347988,-0.27173375006901496,-0.6732128023108316,-0.15578132086241597,0.8103214343953893,-0.19842337779658728,0.22349761657304876,2.144854424331913,-0.39435351906224914,1.736675216255027,-1.0145058586044753,1.8430068312800896,0.8689922775602744,1.2594252804751698,-1.1630143295523738,1.1876013706046056,0.5908934082834347,0.7221990037488842,-0.516611428513225,0.33876602337299905,-1.0272603689813333,-0.4541542867996389,-0.5291475070250096,1.1039974840887428,-1.0332707579427234,-1.0833684376437636,0.002846836448424678,-0.690454120142118,-0.4901247268766224,-1.1699105801484055,-0.6033570609835344,-1.8845820869484766,-0.689198863124023,0.2443755234516945,-0.6023134719216585,-0.4613730794455892,-0.46118679054510364,-0.6047268180265959,0.3716421902263667,0.7187895101245065,0.08792105082759041,0.41297304644680694,1.1836516279478662,-0.3646393390574997,0.21536331227347458,-0.6374971570397988,-0.7835979319689756,1.31083970063553,-0.6581213947414579,-0.7711382025270039,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
More people speak Kyrgyz than Uzbek,-0.3509404590562663,1.316420734248399,-0.2606936229533505,-0.8526384582163024,-0.31698338899620826,0.13766727550295008,-0.2794045713622833,-1.3335419755198779,-0.27173375006901496,-0.9315455110436252,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,0.8232716768774668,-0.39435351906224914,0.9400668466066725,-1.0145058586044753,2.997697848436859,2.2277991327216893,-0.6846257705757104,-0.0507562061948878,1.1876013706046056,-1.5118545219847184,-0.805529658027602,-0.20247016437323773,-0.5627887162486921,-0.7219812207954208,-0.4541542867996389,-0.32443490784032697,1.1039974840887428,-0.8357118812457336,-0.9667254018409709,-0.6371100323964146,0.11927427838642658,-0.4901247268766224,-1.1699105801484055,-1.4497497317019046,0.8211761509219503,-1.7612564226395906,-0.6465571798747503,-0.6023134719216585,-1.148280890034562,-1.8457361259914336,-2.281197204634997,-5.010761944086467,0.5728961626284422,1.8127552492634407,1.2926679401534114,0.6746396466783247,-1.3945057485834453,0.5561438337242833,0.28154908766288594,0.6544656884984328,-0.6542501539757344,0.21475540249458103,0.8834111975309356,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
More people speak Wu Chinese than Cantonese,-0.3509404590562663,0.44584521508429553,-0.2606936229533505,1.06708204167615,-0.31698338899620826,-0.3747254262433348,-0.2794045713622833,-0.22051920278852913,-0.27173375006901496,-0.8023791566772284,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,1.0900873410992722,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,-0.3455130599563474,-0.46637520303344826,1.3785448482458051,2.23145080600061,0.6907492093767699,-0.6998146363418264,0.24043541990540893,-0.041665327139358894,-0.8307526926532123,-0.5627887162486921,-0.7219812207954208,0.5565358890261468,-0.5291475070250096,1.1039974840887428,-1.0332707579427234,-0.920554200169026,-0.12498877817848379,-1.2302730524944818,-0.4901247268766224,-1.1699105801484055,-1.0265533963427222,-0.08074326170152932,-1.094198385607677,0.41277943036392084,-0.6023134719216585,-1.148280890034562,-1.1534614582682647,-1.0238444146786998,0.3716421902263667,0.7187895101245069,-0.15051654485486635,0.7306714215868749,0.7312488832467068,-1.0430614814369126,0.21536331227347458,2.1196415770682555,1.4762163287655232,1.31083970063553,1.960508996966659,1.5038672225526628,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
Mount Kilimanjaro is higher than Denali,-0.3509404590562663,0.7360370548056632,-0.2606936229533505,1.7069888749736337,-0.31698338899620826,0.13766727550295008,-0.2794045713622833,-0.8883328664273383,-0.27173375006901496,-0.8023791566772284,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,2.144854424331913,-0.39435351906224914,0.14345847695831823,0.3234797386917803,0.6883158141233207,1.0388431344554518,-0.6846257705757104,-0.42150891398071644,2.131309374077822,0.24043541990540893,0.7221990037488842,0.11167109976674947,-0.5627887162486921,-0.7219812207954208,-0.4541542867996389,-0.5291475070250096,1.1039974840887428,0.4484208172846991,-0.6945583183010997,-0.46381270389425894,-0.04267140131928315,-0.4901247268766224,-1.1699105801484055,-0.6033570609835344,-0.982662674325019,-1.1180218869302514,0.01396259721524943,-0.6023134719216585,-1.148280890034562,-1.1534614582682647,-1.442962011330804,0.3716421902263667,-0.27223170553378717,0.3301661046048785,0.6869728533710338,-0.08599884371203528,-0.00637749110151086,0.21536331227347458,1.8132928288340273,-0.7835979319689756,1.31083970063553,1.669550064554646,-0.7711382025270039,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Napoleon Bonaparte's first wife was a widow,-0.3509404590562663,0.15565337536292764,-0.2606936229533505,1.7069888749736337,-0.31698338899620826,-1.143314478862762,-0.2794045713622833,-1.110937420973608,-0.27173375006901496,-0.8023791566772284,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,2.144854424331913,-0.39435351906224914,0.14345847695831823,0.3234797386917803,0.6883158141233207,2.0579482758265124,1.2594252804751698,-0.42150891398071644,0.24389336713138962,-0.4604805568506418,0.7221990037488842,-1.1448939567931997,-0.5627887162486921,-0.7219812207954208,-0.4541542867996389,-0.5291475070250096,1.1039974840887428,-0.04547637445777505,-1.1271095760698202,-1.0645312418455057,0.06529238515119111,-0.4901247268766224,-1.1699105801484055,-1.5767086323096593,-0.982662674325019,-1.61831541470418,-0.27658350579362045,-0.6023134719216585,-1.148280890034562,-1.8457361259914336,-1.442962011330804,0.3716421902263667,0.06954544095311876,1.1491612509940177,1.487553601527344,0.37818940813784646,-0.9174122215696624,1.0673146159004976,-0.6374971570397988,1.065341008631978,-0.6542501539757344,-0.07620352991743197,1.090229872538178,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Nebraska,1.4465594531831463,-0.2664438460499705,-0.2606936229533505,0.019961769007540073,2.8528505009658742,-0.7939558185812042,-0.2794045713622833,0.24492668399003528,-0.27173375006901496,0.44231480358077735,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,1.4052108772906264,-0.4983110705769795,-0.39435351906224914,1.2297426173878927,1.3573777002388874,-0.46637520303344826,-0.5361375385725523,0.4641316686816281,0.2188821267402609,-0.6998146363418264,0.5590335911581595,-0.805529658027602,1.5110276400266938,-0.5627887162486921,-0.30569147326917656,-0.4541542867996389,-0.045281363497577984,0.12439408271422414,0.34964137893620423,-0.2359391093491802,0.8146634133537586,-0.42054465396593665,-0.4901247268766224,0.015881139097036954,0.24303560973484992,0.8211761509219503,0.07640183846942644,1.3336000713174996,-0.6023134719216585,-0.4613730794455907,0.23108787717806903,1.0717435685817995,0.3716421902263667,-0.20033196404183398,0.1001167943044566,-0.12480575272235193,0.06720513034360683,-0.08064306691125848,0.3857535729988784,-0.6374971570397988,-0.7835979319689756,1.1470822127512579,-0.6581213947414579,-0.7711382025270039,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nero was the first Roman Emperor,-0.3509404590562663,-0.13453846435843997,-0.2606936229533505,0.747128625027408,-0.31698338899620826,-0.11852907537019251,-0.2794045713622833,-0.22051920278852913,-0.27173375006901496,-0.5440464479444347,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,0.8232716768774668,-0.39435351906224914,0.9400668466066725,0.9924725373399083,-0.46637520303344826,0.6991414206650978,1.2594252804751698,-0.0507562061948878,2.131309374077822,-0.8109385452286674,0.7221990037488842,-0.8307526926532123,0.33876602337299905,-0.11142292442359598,-0.4541542867996389,-0.11972230865564444,1.1039974840887428,-0.7369324428972389,-0.47828268941674257,0.11104394076430735,0.11927427838642658,-0.4901247268766224,-0.7993506678842021,-0.43407852683985787,0.8211761509219503,-0.879786873704569,0.8808396690710094,-0.6023134719216585,-1.148280890034562,-0.46118679054510364,-0.6047268180265959,0.3716421902263667,0.5053284848879815,1.0466384499067178,0.5957663795400361,0.6810464238040042,-0.8669229794546097,0.7265340944496891,-0.6374971570397988,0.038152708298114874,-0.6542501539757344,-0.6581213947414579,0.05613649750196579,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nevada,1.4465594531831463,-0.2664438460499705,-0.2606936229533505,-1.114418526383455,-0.31698338899620826,0.11437669815084618,-0.2794045713622833,-1.070463865601559,5.7350123040881575,1.663523972135802,-0.15578132086241597,-0.5181309256890293,5.689574680732579,5.501816847778229,2.625429968860803,-0.39435351906224914,1.2297426173878927,-0.2238780056566877,-0.46637520303344826,-0.7368703694486706,-0.6846257705757104,-0.657442455298971,0.41547664049015637,0.14485596852958438,-0.805529658027602,-0.7165195056932168,0.5026850669405794,0.7766618702990583,-0.4541542867996389,0.19665170826613781,0.12439408271422414,-0.9344913195942287,-0.7873425513260544,2.5411709492853363,-0.4745265472011729,-2.449131058130731,-0.42879075562000346,0.6662319450940388,0.8211761509219503,0.8337726032423517,1.1479118502966208,-0.6023134719216585,0.9124425417323526,1.5464097458520791,1.0717435685817995,0.3716421902263667,0.6468897686325538,0.4432230854282953,-0.8538914459301067,1.8300666817200046,-0.9538518139681367,0.3857535729988784,-0.6374971570397988,-0.7835979319689756,-0.6542501539757344,-0.6581213947414579,-0.7711382025270039,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
New_Hampshire,3.244059365422559,0.07651014634800966,-0.2606936229533505,0.7762152992682031,-0.31698338899620826,-0.4911783130038539,5.308686855883383,-1.070463865601559,-0.27173375006901496,0.44231480358077735,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,0.3810593846687259,-0.4983110705769795,-0.39435351906224914,0.28829636234892825,1.3573777002388874,-0.46637520303344826,-0.3354047076964344,-0.6846257705757104,1.533368999799108,-0.6998146363418264,1.801566459043887,0.09721909665850365,0.025996209546753458,-0.5627887162486921,-1.0272603689813333,0.7402977391762898,-0.045281363497577984,0.12439408271422414,-0.2340553022139925,-0.20147639422563082,0.03166548833796879,-0.15063518778975457,-0.4901247268766224,-0.42879075562000346,-0.6033570609835334,0.8211761509219503,-0.20514863170638487,1.3803048168039327,-0.6023134719216585,-0.4613730794455907,-0.46118679054510286,1.0717435685817995,0.3716421902263667,0.18695457018144912,0.4652365408940687,0.22764721322223017,0.2656487837417737,-0.45190678331706596,1.392605113648993,-0.6374971570397988,-0.7835979319689756,1.965869652172618,-0.6581213947414579,-0.7711382025270039,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
New_Jersey,1.4465594531831463,0.07651014634800966,-0.2606936229533505,0.019961769007540073,-0.31698338899620826,-0.7939558185812042,2.5146411422605497,-0.8073857556832402,-0.27173375006901496,1.5108728260664241,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,2.625429968860803,-0.39435351906224914,0.28829636234892825,1.3573777002388874,-0.46637520303344826,-0.3354047076964344,0.4641316686816281,0.2188821267402609,0.41547664049015637,0.14485596852958438,0.9999678513446094,1.1397697824067081,0.5026850669405794,-0.666475921125255,-0.4541542867996389,-0.28721443526129375,0.12439408271422414,-0.11731596598395325,-0.25317046691096173,0.09390695997375226,0.11927427838642658,-0.4901247268766224,-0.2805667907143247,0.24303560973484992,0.6407922683972443,0.5972702082946678,1.3092672912772108,-0.6023134719216585,0.22553473114337674,0.9233625449012294,1.0717435685817995,0.3716421902263667,0.11390304692226343,0.2185231202570556,-0.48059214272973033,0.618899216376491,-0.5850888501379923,1.1912348055189723,0.28154908766288594,-0.7835979319689756,1.802112164288346,-0.36716246232944494,-0.7711382025270039,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
